source_id,phot_g_mean_mag,solution_id,nss_solution_type,ra,dec,parallax,period,period_error,t_periastron,t_periastron_error,eccentricity,eccentricity_error,arg_periastron,arg_periastron_error,center_of_mass_velocity,center_of_mass_velocity_error,semi_amplitude_primary,semi_amplitude_primary_error,inclination,inclination_error,rv_n_obs_primary,rv_n_good_obs_primary,efficiency,significance,goodness_of_fit,conf_spectro_period,flags
6562266998118477568,12.64979362487793,4338096422163308546,SB1,,,,100.8610269159077,0.4087962508201599,-10.09309429854586,2.361303329467773,0.3131384378756396,0.0508911423385143,317.518677375828,10.689759254455566,40.00453124240567,0.6715232133865356,18.649643873420704,0.9550915360450744,,,28,28,0.5839618444442749,19.52655029296875,-0.5391393899917603,1.0,0
6564349640643195776,11.750004768371582,4338096422163308546,SB1,,,,7.280871068166485,0.0010830492246896,0.9675668315406304,0.09680837392807,0.5083690695784504,0.0444294214248657,269.8606934742014,4.263624668121338,7.52426889030684,1.231633186340332,46.45266511760517,2.6744649410247803,,,35,35,0.3842226862907409,17.36895751953125,2.9857256412506104,1.0,0
6567147867672601216,9.966672897338867,4338096422163308546,SB1,,,,6.815297870530628,0.0008748662658035,-1.403830564335949,0.0794814899563789,0.2613646167572619,0.0197867136448621,244.2514466792228,4.626137733459473,-60.23648205697177,0.1885680854320526,15.38362453718954,0.3213045001029968,,,23,23,0.4506033062934875,47.87864685058594,-0.8572349548339844,1.0,0
6568405193579090560,11.434362411499023,4338096422163308546,SB1,,,,59.02076831415682,0.0592372119426727,-10.951967876291778,0.5634963512420654,0.5049020630589557,0.0178855210542678,65.94444918081881,3.4943888187408447,8.395169153897324,0.3083641529083252,22.8338954031338,0.5832305550575256,,,25,25,0.5851635336875916,39.15071868896485,0.1162572279572486,0.9990000128746032,0
6570174410868159232,10.749847412109377,4338096422163308546,SB1,,,,119.36972925548514,0.2301243841648101,52.74911375691878,5.117427825927734,0.1052074720713421,0.0334398187696933,36.30394342154095,16.093616485595703,-26.82684698557189,0.2372993379831314,10.097307969650991,0.331380695104599,,,23,23,0.4387511909008026,30.47041702270508,2.44901180267334,1.0,0
6573028777413793280,12.252031326293944,4338096422163308546,SB1,,,,264.82748379500475,2.69710373878479,122.44955790911015,41.72951126098633,0.0617484091372873,0.0727745667099952,3.7040921977860592,57.452579498291016,28.691695758174884,0.3496839106082916,8.648609644150739,0.5342367887496948,,,34,34,0.3036260604858398,16.188718795776367,0.4798858761787414,1.0,0
6574390110247547264,10.219146728515623,4338096422163308546,SB1,,,,683.7233582394028,5.127018928527832,-128.89753492978366,66.07230377197266,0.0475438584559919,0.0328650474548339,289.2427499443312,34.22808074951172,-11.912490156414547,0.1596953868865966,6.402485709071629,0.2828349471092224,,,20,20,0.2309976816177368,22.63682746887207,0.599735677242279,1.0,0
5942053134798470400,13.08204174041748,4338096422163308546,SB1,,,,168.0630731950028,0.5717750787734985,14.58896631336389,7.873967170715332,0.173500406144913,0.0363228730857372,277.317159871517,16.178129196166992,-40.43220659369258,0.5158137083053589,24.1801815499486,0.8219727277755737,,,23,23,0.3140652775764465,29.417255401611328,0.6010932326316833,1.0,0
5942109798356130432,13.40579891204834,4338096422163308546,SB1,,,,121.02902646470574,0.7695021629333496,34.73458368040426,19.283466339111328,0.0504249143343316,0.0760356932878494,355.8734949092643,56.7438850402832,16.88555670865877,0.5272351503372192,9.666485182720653,0.5436175465583801,,,26,26,0.2809686660766601,17.781776428222656,-0.4013875722885132,1.0,0
1849741813371618944,12.332611083984377,4338096422163308546,SB1,,,,16.84643974760233,0.0089026913046836,2.0165643318053523,0.9943785667419434,0.1283052679440599,0.051578551530838,340.9959932051674,20.804920196533203,-19.817136338503992,0.3926874995231628,10.434036095363393,0.4026471972465515,,,42,42,0.3404193520545959,25.91359519958496,0.6607915163040161,1.0,0
1849936014612846464,11.455928802490234,4338096422163308546,SB1,,,,16.894303383088314,0.0046139303594827,-5.953775069611797,0.2714902758598327,0.4784906499734578,0.0333295166492462,312.13787733817924,6.962735652923584,-2.935797688349149,0.5886298418045044,30.133212502100424,1.5358190536499023,,,20,20,0.4563066661357879,19.620288848876957,-0.2439463436603546,0.9929999709129332,0
1850183988845446912,11.034530639648438,4338096422163308546,SB1,,,,401.4602860648294,1.6933058500289917,79.61863192179861,6.299768924713135,0.2768654308806889,0.0369065329432487,321.1823876955212,6.3555588722229,-39.00531613679528,0.1537651717662811,6.867271914591745,0.3645190596580505,,,23,23,0.3789109587669372,18.83926773071289,0.8727840185165405,1.0,0
1851413311565857280,7.68527889251709,4338096422163308546,SB1,,,,435.8685006993168,1.255088448524475,121.10597534569632,0.4713789522647857,0.5366470024748874,0.0082839056849479,89.2812341560894,0.6628435254096985,7.456021582692755,0.033616229891777,9.551559112580744,0.0780001059174537,,,33,33,0.6798413395881653,122.45571899414062,0.147460401058197,1.0,0
1851871082059938304,11.974681854248049,4338096422163308546,SB1,,,,9.587253297909951,0.0016810621600598,2.5680516816256307,0.8209538459777832,0.0281460474138508,0.0321981310844421,293.774278317889,31.051252365112305,0.1528791848363755,0.6594142317771912,48.3873988824921,0.9612314105033876,,,20,20,0.2574594914913177,50.33897018432617,2.344662666320801,1.0,0
1872302413285707648,12.759860038757324,4338096422163308546,SB1,,,,306.9157355879978,2.8353757858276367,-121.3838676302143,11.643231391906738,0.2867597551334088,0.0582708716392517,323.94215163673897,16.708415985107422,-29.6969599798558,0.3760756850242615,6.076464257068415,0.4741925001144409,,,23,23,0.5007572770118713,12.814340591430664,-0.2696960866451263,0.9990000128746032,0
1872401678571875328,12.311279296875,4338096422163308546,SB1,,,,681.002241054547,14.719766616821287,-27.67785340013424,19.379030227661133,0.2059763388348492,0.048964150249958,279.84872618124115,10.616589546203612,7.358454731188333,0.1856513321399688,6.305023496204574,0.2844997346401214,,,21,21,0.5640237331390381,22.16179084777832,0.6254584193229675,1.0,0
5926809235032271872,12.060930252075195,4338096422163308546,SB1,,,,228.49142578638703,0.8896135687828064,98.66797716305418,18.116670608520508,0.0597979679913602,0.0302095934748649,75.1143276729747,28.83739280700684,-76.29931667441132,0.2489233016967773,11.532746739913708,0.3378830254077911,,,27,27,0.2987669706344604,34.132362365722656,0.1530365049839019,1.0,0
