source_id,nss_solution_type,period,eccentricity,goodness_of_fit,semi_amplitude_primary,semi_amplitude_secondary,t_periastron,arg_periastron,center_of_mass_velocity,m1,m2,fluxratio,ra,dec,parallax,parallax_error,parallax_over_error,ruwe,phot_g_mean_mag,bp_rp,mass_ratio_q,m2_sin3i,m1_sin3i
3035169550322119680,SB2,36.90439489744256,0.8448321027175292,-1.3916733,47.638162939509414,48.41723168509739,15.036045348261982,73.46792379186859,-1.540172747665387,1.9644932,1.9328829,,111.68697534160908,-11.052598285934131,3.752701023758812,0.029178912,128.61005,0.8950219,8.188525,0.15500546,1.0163538788550104,0.25737979718531434,0.2615889552082101
1935237260567451520,SB2,0.3685220552411716,0.1244005453542262,26.325424,64.87695992586725,65.77955004604848,-0.1045516445290858,8.510834938722429,-10.90956472479817,1.373409,1.3545638,,345.39739771661175,45.01793093337613,2.0611237860554583,0.033347182,61.808033,1.9707121,11.099088,0.8122158,1.0139123368482832,0.041306237015500166,0.041880903298794826
1935410193132790528,SB2,2.3833284418905465,0.0026989146513799,0.52924204,109.15850854045271,103.42618439320844,0.9972556959685416,121.4863697738701,0.9568313935398564,1.431716,1.5110675,,346.9299558911296,46.17496825907841,2.9747919583215654,0.015846534,187.72508,1.0453368,10.0119505,0.75146866,0.9474862360809928,1.2180369956061505,1.1540732883742724
1046155115914869376,SB2,12.027520944882598,0.43516890382567,29.922997,61.55746372062875,61.29261441298015,0.93372459451936,47.17780483504029,-37.368956011243675,1.3326184,1.3383768,,150.6149738600274,57.28364137459521,9.317719496050865,0.016533745,563.5577,0.9365662,7.596203,0.66387033,0.9956975272917254,0.8448894562047483,0.8412543423779185
1222764927041794304,SB2,4.563844870584053,0.0449122113197106,10.1540575,66.09130123389343,59.04350421635754,1.8458690333741044,336.8872282550777,-21.56951495919253,1.0037816,1.123599,,236.7086095398116,25.085523250905982,12.89531869944873,0.024462888,527.13806,1.1574113,8.238969,0.80167055,0.8933627136104624,0.48783822047077074,0.4358164764426668
5940446924474591616,SB2,3.59210656318944,0.2988992758585726,11.50728,122.575428561741,138.20836981312036,-1.5437631067338518,50.857180193906935,-33.17558895473722,1.4846027,1.3166766,,249.2326922607647,-49.741145394325734,2.8681478559882305,0.03734752,76.796196,1.9704379,9.928797,0.86674595,1.1275373166939822,2.695922705931358,3.0397534538602233
435997252803241856,SB2,1.9009315103500404,0.0029470953792795,5.166426,123.8611400504049,113.71727114631196,0.4794877923291656,9.53248610404172,22.72779497034902,1.3417659,1.4614539,,47.395901773638776,48.62446235556695,8.295159707666866,0.035454903,233.96368,1.3964801,7.9563994,0.61740637,0.9181028940960424,1.3767959743630087,1.2640403686424588
1993488939935355008,SB2,3.1567966813428456,0.6126665346885919,19.124165,22.79337436169625,24.43061094056592,0.8599503687643503,25.103743684416237,-7.134579638565769,1.9116204,1.7835113,,357.21046256788964,53.61235971710444,1.7273155060814036,0.013650361,126.53991,0.96926737,10.01277,0.42336178,1.0718294954002514,0.008207004148300496,0.00879650911502069
5824191265067987584,SB2,56.28454781554795,0.30296828556203,24.668936,31.15287502948829,46.023177587537766,-23.960068758170603,59.42044823000164,-7.899931395479604,1.5088199,1.0213133,,234.07278782539873,-65.61354914464744,13.300425545230327,0.06881239,193.28531,3.1634495,6.433256,0.47273827,1.4773332330956208,0.936465470055713,1.3834715605598167
5445414216548603520,SB2,11.410800825388302,0.2766440290908314,11.463186,54.99297707520821,60.3232403078739,3.0275922723098443,353.634891002466,8.892497093303493,0.9735235,0.88750136,,154.64544711978695,-35.76581129680565,21.37466037022711,0.026227323,814.9768,1.2214617,7.4583716,0.8298564,1.0969262534264337,0.767179026291283,0.8415388150170365
